SystemControl168,26
SystemControl58,22
SystemControl24,154
SystemControl167,29
SystemControl32,32
SystemControl194,26
SystemControl68,22
CXCR1,67
NPPC,91
B2M,4501
SystemControl15,30
CSF2RB,224
RELT,465
CD14,187
TXK,107
EFNA4,133
CDKN1A,175
DDIT3,88
ACACB,86
HSP90B1,237
CD83,512
IGHG2,973
Negative02,43
CD274,95
IGHA1,742
MXRA8,73
ITGA1,55
SystemControl4,24
CLOCK,61
FGFR3,75
SREBF1,183
CFD,96
IL1RL1,70
SPINK1,26
S100A2,74
ITGA8,56
SystemControl134,12
CXCL10,95
SFN,94
EPCAM,38
INS,34
NKG7,188
SystemControl64,52
MS4A6A,317
COL9A2,155
LGR5,52
COL27A1,83
KLRF1,63
SystemControl31,20
ENO1,347
SystemControl115,47
OAS2,615
TPM2,267
SystemControl197,25
ICA1,166
FKBP11,123
PSD3,157
ETS1,768
PSAP,885
OAS1,227
CCL8,133
ADGRA3,44
RAMP2,44
IL23A,86
CSF2,81
RGS5,172
CCR10,120
IFNGR2,249
MAML2,168
SystemControl181,36
FHIT,53
IFNAR1,199
IL1R2,51
FGFR2,59
MGP,122
COL4A2,146
DLL1,188
CD33,76
FCRLA,167
SystemControl88,19
MKI67,50
CDH5,102
SystemControl106,15
XKR4,36
LDLR,223
IL1B,156
BMPR1A,73
AKT1,196
CD52,582
PHLDA2,98
COL11A1,57
ANXA1,165
TFEB,134
EMP3,570
GATA3,102
ACKR4,67
HLA-DRA,1300
VHL,562
MAF,527
TWIST2,99
SEC23A,159
ABL1,143
SPRY2,71
SystemControl155,24
RNF43,48
STAT1,856
SystemControl148,29
TNFRSF10B,103
EFNA5,64
ARHGDIB,824
SystemControl82,44
VEGFD,73
ERBB3,50
SystemControl33,28
IL18R1,69
C5AR2,88
FGF12,51
ETV4,64
NOTCH1,172
TBX21,107
CD3G,117
ANGPT1,60
SystemControl54,28
LYZ,855
SystemControl84,41
FCER1G,121
AR,109
TGFBR2,369
SystemControl169,38
PDS5A,368
HDAC4,159
PTGES2,188
SMAD2,319
DNMT3A,215
TLR4,150
KRT16,100
ADGRA2,117
FZD3,49
HEY1,99
IGHD,507
CD74,4811
RPL21,3595
RACK1,977
CSF3R,76
CXCL8,57
GNLY,50
KRT18,163
MSR1,61
CHI3L1,54
GZMK,93
CMKLR1,97
CALD1,182
SystemControl131,20
WNT7B,74
IL4R,253
SystemControl112,43
KRT17,81
PCNA,146
SystemControl96,21
COL5A1,96
SystemControl113,24
SystemControl26,35
CD55,399
SystemControl158,45
MMP14,72
SystemControl128,25
SOX4,133
MMP9,524
ICAM1,372
CELSR2,61
GZMH,59
CD86,84
ATG10,137
IGFBP5,82
IFNG,65
NTRK2,39
CIITA,863
NLRC5,733
SystemControl161,33
SystemControl34,45
KRT80,31
IL36G,53
TNFSF15,57
S100A10,156
AATK,63
HLA-DRB,2141
COTL1,1361
CEACAM6,50
TGFBR1,147
SystemControl190,23
CLEC4A,178
CD4,176
PGR,58
NELL2,151
SystemControl162,34
SystemControl135,23
ITGB1,170
WNT7A,47
BMP4,34
CXCL14,281
SystemControl114,39
EIF5A/L1,583
IFI27,78
IGFBP7,412
POU5F1,200
SystemControl47,361
RXRB,251
SystemControl99,25
BMP1,61
LGALS9,455
SystemControl9,30
RARG,117
MYC,199
CCL19,176
LMNA,126
IGHM,1333
IGF2,30
FFAR4,63
CD44,505
IGHG1,1791
ITGB2,556
TNFSF13B,192
NFKBIA,562
CST7,213
LDHA,251
COL12A1,61
SystemControl159,35
VIM,2420
BMP5,35
CCRL2,87
CD8A,92
XBP1,327
NEAT1,3591
DDR1,141
IAPP,54
IFNGR1,162
LINC01781,165
PTPRC,314
RB1,183
S100B,75
AREG,89
TM4SF1,67
CD300A,208
IFIT1,113
STAT3,124
COL3A1,128
SystemControl80,16
VCAN,42
KRT23,53
CIDEA,44
CELSR1,169
ARID5B,281
STAT6,187
Negative09,69
KLRK1,168
SystemControl165,13
FGF13,62
FFAR3,109
AHR,133
PTGDS,1120
FGG,41
EPOR,134
PNOC,223
COL4A1,63
NANOG,66
YES1,158
CD70,98
HSP90AA1,456
ADGRE5,210
SystemControl149,10
IL11,68
CLEC12A,48
FYN,341
FAM30A,249
OLFM4,80
TEK,43
VSIR,381
S100A9,148
OSM,152
LAMP3,94
TNFRSF12A,120
ANXA2,261
TNFSF10,410
LGALS3BP,132
UBA52,1421
NRXN3,41
KRT13,37
H4C3,557
MPO,72
TWIST1,69
CXCL17,50
BMP2,119
IL6R,170
UPK3A,67
IL3RA,106
ENTPD1,177
DUSP5,333
ENG,176
CX3CL1,70
CD27,392
CDH19,45
IL20RA,45
SystemControl111,12
PTTG1,137
ITGB4,78
BST2,543
CTNNB1,426
ADGRF3,51
KRT6A/B/C,60
IFITM1,790
CD164,233
MALAT1,42931
SystemControl67,14
CD38,160
ITGA5,152
CD9,62
TCL1A,309
DDX58,226
HMGN2,1403
CX3CR1,78
ATG12,148
RPS4Y1,124
RAMP1,81
OSMR,95
NUSAP1,84
ATR,205
RYR2,41
EFNB1,156
LINC02446,60
SYK,309
MAP1LC3B/2,172
PRSS2,91
RAG1,36
IRF3,446
EGF,36
SystemControl5,10
ADGRF1,68
NRG1,36
ANXA4,119
MHC I,10250
BCL2,644
