SystemControl168,22
SystemControl58,16
SystemControl24,67
SystemControl167,8
SystemControl32,25
SystemControl194,12
SystemControl68,13
CXCR1,32
NPPC,34
B2M,2662
SystemControl15,38
CSF2RB,112
RELT,232
CD14,144
TXK,63
EFNA4,73
CDKN1A,135
DDIT3,58
ACACB,64
HSP90B1,101
CD83,207
IGHG2,455
Negative02,36
CD274,69
IGHA1,308
MXRA8,48
ITGA1,43
SystemControl4,22
CLOCK,48
FGFR3,111
SREBF1,102
CFD,80
IL1RL1,43
SPINK1,22
S100A2,43
ITGA8,26
SystemControl134,11
CXCL10,53
SFN,50
EPCAM,27
INS,19
NKG7,155
SystemControl64,37
MS4A6A,324
COL9A2,73
LGR5,22
COL27A1,49
KLRF1,32
SystemControl31,25
ENO1,183
SystemControl115,23
OAS2,165
TPM2,123
SystemControl197,17
ICA1,80
FKBP11,67
PSD3,157
ETS1,401
PSAP,693
OAS1,43
CCL8,117
ADGRA3,25
RAMP2,32
IL23A,33
CSF2,42
RGS5,76
CCR10,93
IFNGR2,124
MAML2,82
SystemControl181,18
FHIT,58
IFNAR1,103
IL1R2,42
FGFR2,46
MGP,89
COL4A2,96
DLL1,142
CD33,77
FCRLA,77
SystemControl88,13
MKI67,26
CDH5,66
SystemControl106,15
XKR4,30
LDLR,132
IL1B,76
BMPR1A,40
AKT1,134
CD52,230
PHLDA2,63
COL11A1,48
ANXA1,113
TFEB,49
EMP3,204
GATA3,50
ACKR4,44
HLA-DRA,491
VHL,258
MAF,409
TWIST2,69
SEC23A,66
ABL1,128
SPRY2,40
SystemControl155,33
RNF43,25
STAT1,275
SystemControl148,30
TNFRSF10B,88
EFNA5,45
ARHGDIB,498
SystemControl82,16
VEGFD,49
ERBB3,21
SystemControl33,30
IL18R1,45
C5AR2,47
FGF12,30
ETV4,37
NOTCH1,73
TBX21,43
CD3G,67
ANGPT1,52
SystemControl54,22
LYZ,959
SystemControl84,36
FCER1G,125
AR,76
TGFBR2,289
SystemControl169,14
PDS5A,183
HDAC4,101
PTGES2,92
SMAD2,220
DNMT3A,81
TLR4,118
KRT16,45
ADGRA2,79
FZD3,24
HEY1,53
IGHD,300
CD74,1560
RPL21,1385
RACK1,564
CSF3R,52
CXCL8,36
GNLY,73
KRT18,74
MSR1,47
CHI3L1,44
GZMK,54
CMKLR1,109
CALD1,121
SystemControl131,16
WNT7B,25
IL4R,149
SystemControl112,43
KRT17,57
PCNA,62
SystemControl96,15
COL5A1,71
SystemControl113,34
SystemControl26,31
CD55,155
SystemControl158,44
MMP14,50
SystemControl128,28
SOX4,89
MMP9,440
ICAM1,213
CELSR2,42
GZMH,45
CD86,52
ATG10,102
IGFBP5,48
IFNG,47
NTRK2,19
CIITA,423
NLRC5,315
SystemControl161,34
SystemControl34,63
KRT80,13
IL36G,25
TNFSF15,37
S100A10,100
AATK,32
HLA-DRB,1013
COTL1,570
CEACAM6,24
TGFBR1,98
SystemControl190,23
CLEC4A,159
CD4,162
PGR,29
NELL2,86
SystemControl162,36
SystemControl135,25
ITGB1,101
WNT7A,30
BMP4,35
CXCL14,127
SystemControl114,20
EIF5A/L1,310
IFI27,36
IGFBP7,259
POU5F1,124
SystemControl47,286
RXRB,127
SystemControl99,28
BMP1,52
LGALS9,251
SystemControl9,47
RARG,67
MYC,91
CCL19,66
LMNA,62
IGHM,758
IGF2,27
FFAR4,36
CD44,247
IGHG1,507
ITGB2,264
TNFSF13B,113
NFKBIA,276
CST7,126
LDHA,145
COL12A1,16
SystemControl159,27
VIM,1125
BMP5,37
CCRL2,41
CD8A,71
XBP1,143
NEAT1,2484
DDR1,75
IAPP,30
IFNGR1,88
LINC01781,74
PTPRC,150
RB1,92
S100B,40
AREG,47
TM4SF1,60
CD300A,169
IFIT1,25
STAT3,98
COL3A1,44
SystemControl80,8
VCAN,35
KRT23,42
CIDEA,18
CELSR1,108
ARID5B,132
STAT6,132
Negative09,62
KLRK1,129
SystemControl165,13
FGF13,48
FFAR3,75
AHR,71
PTGDS,1168
FGG,24
EPOR,87
PNOC,126
COL4A1,38
NANOG,57
YES1,126
CD70,63
HSP90AA1,318
ADGRE5,127
SystemControl149,11
IL11,50
CLEC12A,31
FYN,204
FAM30A,154
OLFM4,41
TEK,23
VSIR,173
S100A9,40
OSM,70
LAMP3,38
TNFRSF12A,73
ANXA2,176
TNFSF10,282
LGALS3BP,49
UBA52,508
NRXN3,33
KRT13,20
H4C3,268
MPO,37
TWIST1,36
CXCL17,31
BMP2,38
IL6R,86
UPK3A,48
IL3RA,61
ENTPD1,96
DUSP5,212
ENG,102
CX3CL1,35
CD27,164
CDH19,45
IL20RA,40
SystemControl111,22
PTTG1,60
ITGB4,27
BST2,189
CTNNB1,186
ADGRF3,18
KRT6A/B/C,17
IFITM1,201
CD164,139
MALAT1,17741
SystemControl67,19
CD38,107
ITGA5,64
CD9,47
TCL1A,171
DDX58,84
HMGN2,662
CX3CR1,61
ATG12,73
RPS4Y1,104
RAMP1,49
OSMR,46
NUSAP1,45
ATR,90
RYR2,51
EFNB1,88
LINC02446,33
SYK,208
MAP1LC3B/2,81
PRSS2,60
RAG1,21
IRF3,180
EGF,32
SystemControl5,7
ADGRF1,29
NRG1,34
ANXA4,91
MHC I,4795
BCL2,316
SystemControl71,50
SystemControl63,62
MS4A1,919
LEP,42
TNFRSF17,47
TLR3,29
SystemControl177,109
DDR2,45
NOD2,44
SLC40A1,529
OAS3,50
RSPO3,26
CD37,720
MIF,161
HDAC1,99
TYK2,179
ACKR3,106
AXL,79
VCAM1,218
SystemControl94,80
FOXP3,34
PRF1,80
SystemControl100,18
ITGB8,57
CLEC1A,68
C11orf96,66
CEACAM1,58
CLEC7A,103
WNT9A,17
SystemControl154,20
ADGRG5,59
PDGFB,37
AHI1,87
H2AZ1,115
TNNT2,17
SystemControl145,162
ADIRF,92
SystemControl180,21
XCL1/2,74
SystemControl87,27
CD8B,48
GZMB,78
CYSTM1,80
SystemControl2,33
FZD5,52
ADGRL1,55
SIGIRR,170
SystemControl62,94
IL13RA1,96
SystemControl7,24
IGF1R,37
ESR1,33
CDH11,18
HDAC5,51
NGFR,39
SystemControl22,15
NPR2,50
CD69,306
SystemControl186,13
IRF4,84
SOD1,95
SystemControl43,43
HBA1/2,131
COL1A1,120
SystemControl124,18
GCG,40
CXCL9,62
SRGN,639
SystemControl1,25
WNT10B,31
NOSIP,109
IL17D,51
VWF,64
TIGIT,79
GADD45B,151
EPHA7,27
LIF,68
ADGRG6,64
TNNC1,81
SystemControl189,33
TLR5,59
MYL9,82
SystemControl86,16
COL17A1,39
FLT3LG,85
ATF3,54
SLPI,47
HAVCR2,79
SystemControl175,10
GPR183,105
NPR1,51
SystemControl70,22
CD209,877
TNFRSF21,83
LY75,76
ADGRL4,35
PRTN3,34
CLEC4D,42
S100A4,100
TIE1,75
CCND1,66
SystemControl93,22
SystemControl101,51
TSHZ2,63
HSP90AB1,252
CSF1R,179
TGFB2,35
DUSP4,47
INSR,76
SystemControl66,16
SystemControl91,16
MEG3,27
ITGAL,152
CLDN4,51
KRT86,47
Negative01,21
SystemControl122,22
SystemControl65,14
ANGPTL1,87
SystemControl141,18
IL12RB1,117
CPA3,50
FOXF1,36
JAK1,198
RPL22,957
Negative06,26
PDGFRA,25
ADGRL2,44
RAMP3,52
SystemControl48,17
PTGS2,58
JUN,358
CCL5,318
SystemControl56,19
S100A6,176
IL15RA,54
SystemControl160,35
KLK3,46
