SystemControl168,24
SystemControl58,31
SystemControl24,149
SystemControl167,15
SystemControl32,42
SystemControl194,22
SystemControl68,29
CXCR1,45
NPPC,51
B2M,4057
SystemControl15,54
CSF2RB,191
RELT,309
CD14,124
TXK,147
EFNA4,145
CDKN1A,135
DDIT3,51
ACACB,91
HSP90B1,164
CD83,453
IGHG2,439
Negative02,35
CD274,59
IGHA1,299
MXRA8,63
ITGA1,83
SystemControl4,32
CLOCK,56
FGFR3,34
SREBF1,182
CFD,79
IL1RL1,47
SPINK1,41
S100A2,54
ITGA8,31
SystemControl134,17
CXCL10,171
SFN,75
EPCAM,19
INS,32
NKG7,239
SystemControl64,31
MS4A6A,241
COL9A2,155
LGR5,47
COL27A1,79
KLRF1,33
SystemControl31,30
ENO1,488
SystemControl115,47
OAS2,438
TPM2,162
SystemControl197,22
ICA1,130
FKBP11,123
PSD3,150
ETS1,907
PSAP,638
OAS1,112
CCL8,109
ADGRA3,24
RAMP2,34
IL23A,76
CSF2,54
RGS5,99
CCR10,122
IFNGR2,176
MAML2,148
SystemControl181,46
FHIT,103
IFNAR1,187
IL1R2,43
FGFR2,38
MGP,153
COL4A2,129
DLL1,123
CD33,70
FCRLA,78
SystemControl88,19
MKI67,47
CDH5,61
SystemControl106,15
XKR4,48
LDLR,145
IL1B,93
BMPR1A,82
AKT1,245
CD52,901
PHLDA2,72
COL11A1,49
ANXA1,198
TFEB,146
EMP3,617
GATA3,148
ACKR4,54
HLA-DRA,1269
VHL,531
MAF,322
TWIST2,69
SEC23A,138
ABL1,173
SPRY2,46
SystemControl155,29
RNF43,47
STAT1,876
SystemControl148,43
TNFRSF10B,175
EFNA5,61
ARHGDIB,1279
SystemControl82,36
VEGFD,42
ERBB3,38
SystemControl33,22
IL18R1,80
C5AR2,68
FGF12,37
ETV4,33
NOTCH1,110
TBX21,73
CD3G,63
ANGPT1,59
SystemControl54,29
LYZ,1035
SystemControl84,36
FCER1G,92
AR,89
TGFBR2,360
SystemControl169,22
PDS5A,415
HDAC4,212
PTGES2,249
SMAD2,432
DNMT3A,163
TLR4,92
KRT16,73
ADGRA2,86
FZD3,59
HEY1,62
IGHD,340
CD74,4779
RPL21,3337
RACK1,1606
CSF3R,76
CXCL8,36
GNLY,46
KRT18,149
MSR1,36
CHI3L1,59
GZMK,203
CMKLR1,89
CALD1,147
SystemControl131,12
WNT7B,35
IL4R,258
SystemControl112,51
KRT17,60
PCNA,89
SystemControl96,11
COL5A1,49
SystemControl113,19
SystemControl26,28
CD55,195
SystemControl158,48
MMP14,62
SystemControl128,25
SOX4,55
MMP9,633
ICAM1,243
CELSR2,75
GZMH,63
CD86,61
ATG10,141
IGFBP5,52
IFNG,60
NTRK2,18
CIITA,621
NLRC5,559
SystemControl161,41
SystemControl34,41
KRT80,28
IL36G,46
TNFSF15,35
S100A10,164
AATK,56
HLA-DRB,1897
COTL1,1691
