2023-08-22 13:36:40,F044,Z,0,iter,0,feat,0,0, Reading and combining input data, 0.03113, sec
2023-08-22 13:36:40,F044,Z,0,iter,0,feat,311963,311963, Spot file data loading and filtration , 0.21533, sec
2023-08-22 13:36:40,F044,Z,0,iter,0,feat,311963,311963, Seed neighbor determination, 0.321048, sec
2023-08-22 13:36:40,F044,Z,0,iter,0,feat,311963,311963, Quality Score Generation, 0.265966, sec
2023-08-22 13:36:40,F044,Z,0,iter,0,feat,311963,311963, Spots per feature calculation and feature filtration, 0.378425, sec
2023-08-22 13:36:40,F044,Z,0,iter,0,feat,311963,311963, Making Complete Code Target Calls, 0.022832, sec
2023-08-22 13:36:40,F044,Z,0,iter,0,feat,311963,311963, Target Call Location Estimation and iteration end update, 0.003336, sec
2023-08-22 13:36:40,F044,Z,0,iter,0,feat,311963,311963, Iteration summary generation, 0.000148, sec
2023-08-22 13:36:40,F044,Z,0,iter,0,feat,311963,311963, Iteration duration, 0.857796, sec
2023-08-22 13:36:41,F044,Z,0,iter,1,feat,311963,311963, Seed neighbor determination, 0.364067, sec
2023-08-22 13:36:41,F044,Z,0,iter,1,feat,311963,311963, Quality Score Generation, 0.348535, sec
2023-08-22 13:36:41,F044,Z,0,iter,1,feat,311963,311963, Spots per feature calculation and feature filtration, 0.556692, sec
2023-08-22 13:36:41,F044,Z,0,iter,1,feat,311963,311963, Making Complete Code Target Calls, 0.036125, sec
2023-08-22 13:36:41,F044,Z,0,iter,1,feat,311963,311963, Target Call Location Estimation and iteration end update, 0.000724, sec
2023-08-22 13:36:41,F044,Z,0,iter,1,feat,311963,311963, Iteration summary generation, 0.002268, sec
2023-08-22 13:36:41,F044,Z,0,iter,1,feat,311963,311963, Iteration duration, 1.15904, sec
2023-08-22 13:36:41,F044,Z,0,iter,1,feat,311963,311963, Z slice processing duration, 2.2323, sec
2023-08-22 13:37:01,F044,Z,1,iter,0,feat,4985499,5297462, Spot file data loading and filtration , 19.4221, sec
2023-08-22 13:37:05,F044,Z,1,iter,0,feat,4985499,5297462, Seed neighbor determination, 6.23464, sec
2023-08-22 13:37:10,F044,Z,1,iter,0,feat,4985499,5297462, Quality Score Generation, 12.2739, sec
2023-08-22 13:37:24,F044,Z,1,iter,0,feat,4985499,5297462, Spots per feature calculation and feature filtration, 10.2145, sec
2023-08-22 13:37:44,F044,Z,1,iter,0,feat,4985499,5297462, Making Complete Code Target Calls, 11.9374, sec
2023-08-22 13:37:51,F044,Z,1,iter,0,feat,4985499,5297462, Target Call Location Estimation and iteration end update, 6.55647, sec
2023-08-22 13:37:51,F044,Z,1,iter,0,feat,4985499,5297462, Iteration summary generation, 0.025501, sec
2023-08-22 13:37:51,F044,Z,1,iter,0,feat,4985499,5297462, Iteration duration, 44.8969, sec
2023-08-22 13:37:55,F044,Z,1,iter,1,feat,4985499,5297462, Seed neighbor determination, 6.70265, sec
2023-08-22 13:38:10,F044,Z,1,iter,1,feat,4985499,5297462, Quality Score Generation, 41.7758, sec
2023-08-22 13:38:20,F044,Z,1,iter,1,feat,4985499,5297462, Spots per feature calculation and feature filtration, 8.16839, sec
2023-08-22 13:38:38,F044,Z,1,iter,1,feat,4985499,5297462, Making Complete Code Target Calls, 13.8158, sec
2023-08-22 13:38:44,F044,Z,1,iter,1,feat,4985499,5297462, Target Call Location Estimation and iteration end update, 5.05098, sec
2023-08-22 13:38:45,F044,Z,1,iter,1,feat,4985499,5297462, Iteration summary generation, 0.307806, sec
2023-08-22 13:38:45,F044,Z,1,iter,1,feat,4985499,5297462, Iteration duration, 73.2772, sec
2023-08-22 13:38:45,F044,Z,1,iter,1,feat,4985499,5297462, Z slice processing duration, 137.815, sec
2023-08-22 13:39:41,F044,Z,2,iter,0,feat,4979072,10276534, Spot file data loading and filtration , 40.7499, sec
2023-08-22 13:39:47,F044,Z,2,iter,0,feat,4979072,10276534, Seed neighbor determination, 6.48207, sec
2023-08-22 13:40:01,F044,Z,2,iter,0,feat,4979072,10276534, Quality Score Generation, 24.0744, sec
2023-08-22 13:40:13,F044,Z,2,iter,0,feat,4979072,10276534, Spots per feature calculation and feature filtration, 10.2205, sec
2023-08-22 13:40:34,F044,Z,2,iter,0,feat,4979072,10276534, Making Complete Code Target Calls, 16.6692, sec
2023-08-22 13:40:42,F044,Z,2,iter,0,feat,4979072,10276534, Target Call Location Estimation and iteration end update, 7.83005, sec
2023-08-22 13:40:42,F044,Z,2,iter,0,feat,4979072,10276534, Iteration summary generation, 0.058112, sec
2023-08-22 13:40:42,F044,Z,2,iter,0,feat,4979072,10276534, Iteration duration, 63.2158, sec
2023-08-22 13:40:49,F044,Z,2,iter,1,feat,4979072,10276534, Seed neighbor determination, 7.05331, sec
2023-08-22 13:41:00,F044,Z,2,iter,1,feat,4979072,10276534, Quality Score Generation, 20.5312, sec
2023-08-22 13:41:09,F044,Z,2,iter,1,feat,4979072,10276534, Spots per feature calculation and feature filtration, 7.27661, sec
2023-08-22 13:41:32,F044,Z,2,iter,1,feat,4979072,10276534, Making Complete Code Target Calls, 20.681, sec
2023-08-22 13:41:38,F044,Z,2,iter,1,feat,4979072,10276534, Target Call Location Estimation and iteration end update, 6.00071, sec
2023-08-22 13:41:38,F044,Z,2,iter,1,feat,4979072,10276534, Iteration summary generation, 0.691289, sec
2023-08-22 13:41:38,F044,Z,2,iter,1,feat,4979072,10276534, Iteration duration, 59.3338, sec
2023-08-22 13:41:38,F044,Z,2,iter,1,feat,4979072,10276534, Z slice processing duration, 166.723, sec
2023-08-22 13:42:18,F044,Z,3,iter,0,feat,4061120,14337654, Spot file data loading and filtration , 25.695, sec
2023-08-22 13:42:22,F044,Z,3,iter,0,feat,4061120,14337654, Seed neighbor determination, 7.30968, sec
2023-08-22 13:42:32,F044,Z,3,iter,0,feat,4061120,14337654, Quality Score Generation, 22.5894, sec
2023-08-22 13:42:42,F044,Z,3,iter,0,feat,4061120,14337654, Spots per feature calculation and feature filtration, 7.62009, sec
2023-08-22 13:43:05,F044,Z,3,iter,0,feat,4061120,14337654, Making Complete Code Target Calls, 16.8658, sec
2023-08-22 13:43:11,F044,Z,3,iter,0,feat,4061120,14337654, Target Call Location Estimation and iteration end update, 4.76351, sec
2023-08-22 13:43:11,F044,Z,3,iter,0,feat,4061120,14337654, Iteration summary generation, 0.031647, sec
2023-08-22 13:43:11,F044,Z,3,iter,0,feat,4061120,14337654, Iteration duration, 56.3463, sec
2023-08-22 13:43:14,F044,Z,3,iter,1,feat,4061120,14337654, Seed neighbor determination, 5.50087, sec
2023-08-22 13:43:33,F044,Z,3,iter,1,feat,4061120,14337654, Quality Score Generation, 38.1208, sec
2023-08-22 13:43:40,F044,Z,3,iter,1,feat,4061120,14337654, Spots per feature calculation and feature filtration, 6.53076, sec
2023-08-22 13:44:04,F044,Z,3,iter,1,feat,4061120,14337654, Making Complete Code Target Calls, 18.2116, sec
2023-08-22 13:44:07,F044,Z,3,iter,1,feat,4061120,14337654, Target Call Location Estimation and iteration end update, 2.65198, sec
2023-08-22 13:44:08,F044,Z,3,iter,1,feat,4061120,14337654, Iteration summary generation, 0.434974, sec
2023-08-22 13:44:08,F044,Z,3,iter,1,feat,4061120,14337654, Iteration duration, 69.2814, sec
2023-08-22 13:44:08,F044,Z,3,iter,1,feat,4061120,14337654, Z slice processing duration, 154.882, sec
2023-08-22 13:44:23,F044,Z,4,iter,0,feat,3317223,17654877, Spot file data loading and filtration , 11.3038, sec
2023-08-22 13:44:26,F044,Z,4,iter,0,feat,3317223,17654877, Seed neighbor determination, 4.33353, sec
2023-08-22 13:44:33,F044,Z,4,iter,0,feat,3317223,17654877, Quality Score Generation, 13.2323, sec
2023-08-22 13:44:40,F044,Z,4,iter,0,feat,3317223,17654877, Spots per feature calculation and feature filtration, 6.46993, sec
2023-08-22 13:44:57,F044,Z,4,iter,0,feat,3317223,17654877, Making Complete Code Target Calls, 13.6076, sec
2023-08-22 13:45:01,F044,Z,4,iter,0,feat,3317223,17654877, Target Call Location Estimation and iteration end update, 4.0596, sec
2023-08-22 13:45:01,F044,Z,4,iter,0,feat,3317223,17654877, Iteration summary generation, 0.038254, sec
2023-08-22 13:45:01,F044,Z,4,iter,0,feat,3317223,17654877, Iteration duration, 40.0626, sec
2023-08-22 13:45:05,F044,Z,4,iter,1,feat,3317223,17654877, Seed neighbor determination, 5.44918, sec
2023-08-22 13:45:14,F044,Z,4,iter,1,feat,3317223,17654877, Quality Score Generation, 18.7359, sec
2023-08-22 13:45:19,F044,Z,4,iter,1,feat,3317223,17654877, Spots per feature calculation and feature filtration, 4.78184, sec
2023-08-22 13:45:38,F044,Z,4,iter,1,feat,3317223,17654877, Making Complete Code Target Calls, 13.2027, sec
2023-08-22 13:45:43,F044,Z,4,iter,1,feat,3317223,17654877, Target Call Location Estimation and iteration end update, 3.26451, sec
2023-08-22 13:45:43,F044,Z,4,iter,1,feat,3317223,17654877, Iteration summary generation, 0.304091, sec
2023-08-22 13:45:43,F044,Z,4,iter,1,feat,3317223,17654877, Iteration duration, 43.4705, sec
2023-08-22 13:45:43,F044,Z,4,iter,1,feat,3317223,17654877, Z slice processing duration, 97.628, sec
2023-08-22 13:46:08,F044,Z,5,iter,0,feat,2727488,20382365, Spot file data loading and filtration , 15.7361, sec
2023-08-22 13:46:10,F044,Z,5,iter,0,feat,2727488,20382365, Seed neighbor determination, 5.12807, sec
2023-08-22 13:46:17,F044,Z,5,iter,0,feat,2727488,20382365, Quality Score Generation, 13.5993, sec
2023-08-22 13:46:26,F044,Z,5,iter,0,feat,2727488,20382365, Spots per feature calculation and feature filtration, 5.45296, sec
2023-08-22 13:46:36,F044,Z,5,iter,0,feat,2727488,20382365, Making Complete Code Target Calls, 8.00413, sec
2023-08-22 13:46:41,F044,Z,5,iter,0,feat,2727488,20382365, Target Call Location Estimation and iteration end update, 4.29556, sec
2023-08-22 13:46:41,F044,Z,5,iter,0,feat,2727488,20382365, Iteration summary generation, 0.019777, sec
2023-08-22 13:46:41,F044,Z,5,iter,0,feat,2727488,20382365, Iteration duration, 34.3342, sec
2023-08-22 13:46:43,F044,Z,5,iter,1,feat,2727488,20382365, Seed neighbor determination, 4.81353, sec
2023-08-22 13:46:50,F044,Z,5,iter,1,feat,2727488,20382365, Quality Score Generation, 16.9979, sec
2023-08-22 13:46:55,F044,Z,5,iter,1,feat,2727488,20382365, Spots per feature calculation and feature filtration, 4.29698, sec
2023-08-22 13:47:03,F044,Z,5,iter,1,feat,2727488,20382365, Making Complete Code Target Calls, 7.03159, sec
2023-08-22 13:47:04,F044,Z,5,iter,1,feat,2727488,20382365, Target Call Location Estimation and iteration end update, 1.02318, sec
2023-08-22 13:47:04,F044,Z,5,iter,1,feat,2727488,20382365, Iteration summary generation, 0.247978, sec
2023-08-22 13:47:04,F044,Z,5,iter,1,feat,2727488,20382365, Iteration duration, 32.4814, sec
2023-08-22 13:47:04,F044,Z,5,iter,1,feat,2727488,20382365, Z slice processing duration, 85.2981, sec
2023-08-22 13:47:16,F044,Z,6,iter,0,feat,2288386,22670751, Spot file data loading and filtration , 9.92076, sec
2023-08-22 13:47:18,F044,Z,6,iter,0,feat,2288386,22670751, Seed neighbor determination, 2.93647, sec
