SystemControl168,20
SystemControl58,30
SystemControl24,222
SystemControl167,25
SystemControl32,27
SystemControl194,16
SystemControl68,28
CXCR1,65
NPPC,74
B2M,7602
SystemControl15,36
CSF2RB,375
RELT,459
CD14,133
TXK,193
EFNA4,192
CDKN1A,459
DDIT3,91
ACACB,90
HSP90B1,315
CD83,1349
IGHG2,563
Negative02,34
CD274,197
IGHA1,539
MXRA8,108
ITGA1,72
SystemControl4,25
CLOCK,74
FGFR3,76
SREBF1,263
CFD,74
IL1RL1,57
SPINK1,34
S100A2,73
ITGA8,51
SystemControl134,16
CXCL10,221
SFN,119
EPCAM,58
INS,48
NKG7,268
SystemControl64,45
MS4A6A,142
COL9A2,218
LGR5,69
COL27A1,78
KLRF1,51
SystemControl31,19
ENO1,667
SystemControl115,40
OAS2,455
TPM2,234
SystemControl197,27
ICA1,231
FKBP11,171
PSD3,248
ETS1,1214
PSAP,670
OAS1,133
CCL8,125
ADGRA3,48
RAMP2,59
IL23A,96
CSF2,95
RGS5,79
CCR10,182
IFNGR2,291
MAML2,201
SystemControl181,36
FHIT,206
IFNAR1,284
IL1R2,64
FGFR2,67
MGP,130
COL4A2,168
DLL1,222
CD33,67
FCRLA,148
SystemControl88,13
MKI67,63
CDH5,97
SystemControl106,9
XKR4,85
LDLR,295
IL1B,146
BMPR1A,95
AKT1,288
CD52,886
PHLDA2,120
COL11A1,45
ANXA1,232
TFEB,143
EMP3,709
GATA3,215
ACKR4,59
HLA-DRA,1547
VHL,655
MAF,906
TWIST2,136
SEC23A,214
ABL1,146
SPRY2,71
SystemControl155,19
RNF43,47
STAT1,1223
SystemControl148,37
TNFRSF10B,219
EFNA5,89
ARHGDIB,1669
SystemControl82,41
VEGFD,70
ERBB3,57
SystemControl33,22
IL18R1,138
C5AR2,105
FGF12,55
ETV4,53
NOTCH1,292
TBX21,127
CD3G,174
ANGPT1,75
SystemControl54,32
LYZ,777
SystemControl84,44
FCER1G,81
AR,105
TGFBR2,578
SystemControl169,35
PDS5A,605
HDAC4,283
PTGES2,324
SMAD2,484
DNMT3A,269
TLR4,114
KRT16,101
ADGRA2,115
FZD3,56
HEY1,75
IGHD,534
CD74,5428
RPL21,6252
RACK1,1836
CSF3R,80
CXCL8,54
GNLY,79
KRT18,260
MSR1,60
CHI3L1,77
GZMK,193
CMKLR1,84
CALD1,167
SystemControl131,18
WNT7B,67
IL4R,506
SystemControl112,40
KRT17,68
PCNA,225
SystemControl96,19
COL5A1,72
SystemControl113,27
SystemControl26,28
CD55,408
SystemControl158,72
MMP14,99
SystemControl128,32
SOX4,133
MMP9,436
ICAM1,325
CELSR2,85
GZMH,106
CD86,63
ATG10,166
IGFBP5,56
IFNG,94
NTRK2,38
CIITA,967
NLRC5,1135
SystemControl161,33
SystemControl34,42
KRT80,25
IL36G,70
TNFSF15,44
S100A10,255
AATK,73
HLA-DRB,2328
COTL1,2118
CEACAM6,47
TGFBR1,221
SystemControl190,20
CLEC4A,125
CD4,264
PGR,53
NELL2,520
SystemControl162,26
SystemControl135,26
ITGB1,291
WNT7A,75
BMP4,43
CXCL14,242
SystemControl114,33
EIF5A/L1,811
IFI27,69
IGFBP7,289
POU5F1,230
SystemControl47,72
RXRB,450
SystemControl99,31
BMP1,85
LGALS9,413
SystemControl9,33
RARG,128
MYC,250
CCL19,1397
LMNA,130
IGHM,1384
IGF2,54
FFAR4,82
CD44,1098
IGHG1,673
ITGB2,677
TNFSF13B,314
NFKBIA,815
CST7,312
LDHA,504
COL12A1,65
SystemControl159,31
VIM,3053
BMP5,61
CCRL2,87
CD8A,172
XBP1,467
NEAT1,5393
DDR1,199
IAPP,65
IFNGR1,294
LINC01781,109
PTPRC,627
RB1,281
S100B,76
AREG,98
TM4SF1,64
CD300A,255
IFIT1,55
STAT3,309
COL3A1,89
SystemControl80,14
VCAN,47
KRT23,62
CIDEA,40
CELSR1,186
ARID5B,361
STAT6,479
Negative09,68
KLRK1,168
SystemControl165,17
FGF13,70
FFAR3,129
AHR,131
PTGDS,1060
FGG,64
EPOR,143
PNOC,189
COL4A1,64
NANOG,67
YES1,228
CD70,107
HSP90AA1,703
ADGRE5,256
SystemControl149,13
IL11,94
CLEC12A,65
FYN,610
FAM30A,192
OLFM4,84
TEK,36
VSIR,429
S100A9,102
OSM,173
LAMP3,457
TNFRSF12A,150
ANXA2,325
TNFSF10,515
LGALS3BP,161
UBA52,2336
NRXN3,89
KRT13,37
H4C3,941
MPO,62
TWIST1,47
CXCL17,68
BMP2,69
IL6R,293
UPK3A,71
IL3RA,93
ENTPD1,250
DUSP5,560
ENG,179
CX3CL1,88
CD27,596
CDH19,42
IL20RA,45
SystemControl111,17
PTTG1,170
ITGB4,76
BST2,373
CTNNB1,656
ADGRF3,83
KRT6A/B/C,58
IFITM1,1002
CD164,372
MALAT1,60609
SystemControl67,15
CD38,165
ITGA5,206
CD9,70
TCL1A,226
DDX58,240
HMGN2,1934
CX3CR1,77
ATG12,216
RPS4Y1,67
RAMP1,82
OSMR,78
NUSAP1,99
ATR,321
RYR2,66
EFNB1,85
LINC02446,89
SYK,342
MAP1LC3B/2,232
PRSS2,119
RAG1,33
IRF3,759
EGF,48
SystemControl5,14
ADGRF1,99
NRG1,69
ANXA4,201
MHC I,14920
BCL2,1158
SystemControl71,45
SystemControl63,65
MS4A1,2113
LEP,110
TNFRSF17,101
TLR3,37
SystemControl177,284
DDR2,84
NOD2,122
SLC40A1,194
OAS3,164
RSPO3,43
CD37,1731
MIF,455
HDAC1,400
TYK2,503
ACKR3,132
AXL,56
VCAM1,218
SystemControl94,31
FOXP3,121
PRF1,121
SystemControl100,15
ITGB8,85
CLEC1A,91
C11orf96,147
CEACAM1,68
CLEC7A,129
WNT9A,35
SystemControl154,31
ADGRG5,163
PDGFB,81
AHI1,165
H2AZ1,444
TNNT2,111
SystemControl145,117
ADIRF,216
SystemControl180,19
XCL1/2,119
SystemControl87,23
CD8B,124
GZMB,69
CYSTM1,119
SystemControl2,34
FZD5,101
ADGRL1,137
SIGIRR,503
SystemControl62,162
IL13RA1,215
SystemControl7,26
IGF1R,92
ESR1,106
CDH11,48
HDAC5,119
NGFR,65
SystemControl22,18
NPR2,97
CD69,1249
SystemControl186,31
IRF4,551
SOD1,295
SystemControl43,73
HBA1/2,219
COL1A1,152
SystemControl124,16
GCG,60
CXCL9,513
SRGN,1042
SystemControl1,39
WNT10B,82
NOSIP,387
IL17D,78
VWF,137
TIGIT,408
GADD45B,313
EPHA7,36
LIF,105
ADGRG6,96
TNNC1,156
SystemControl189,30
TLR5,96
MYL9,181
SystemControl86,16
COL17A1,86
FLT3LG,487
ATF3,116
SLPI,54
HAVCR2,86
SystemControl175,21
GPR183,538
NPR1,114
SystemControl70,15
CD209,124
TNFRSF21,96
LY75,551
ADGRL4,48
PRTN3,63
CLEC4D,83
S100A4,395
TIE1,60
CCND1,115
SystemControl93,34
SystemControl101,55
TSHZ2,224
HSP90AB1,863
CSF1R,218
TGFB2,46
DUSP4,235
INSR,116
SystemControl66,15
SystemControl91,49
MEG3,36
ITGAL,670
CLDN4,100
KRT86,97
Negative01,44
SystemControl122,25
SystemControl65,13
ANGPTL1,107
SystemControl141,27
IL12RB1,314
CPA3,63
FOXF1,98
JAK1,628
RPL22,3176
Negative06,48
PDGFRA,80
ADGRL2,86
RAMP3,134
SystemControl48,13
PTGS2,77
JUN,628
CCL5,507
SystemControl56,19
S100A6,776
IL15RA,115
SystemControl160,19
KLK3,73
BAG3,91
KRT5,47
ACVRL1,126
COL16A1,63
C1QA,169
RGS2,400
CD3D,404
MFAP5,130
FZD6,69
EPHA4,63
KITLG,82
ACVR1,95
SOX2,27
CUZD1,65
AZGP1,81
ITGA9,54
DUSP2,529
SystemControl78,27
BMPR2,106
TGFB1,492
SystemControl179,27
SERPINA3,49
SystemControl116,64
TPSAB1/B2,51
CD59,135
GLUD1,249
SystemControl153,31
KLRB1,93
ESAM,94
PF4/V1,64
SystemControl57,19
LY6D,52
CD47,996
CXCL16,138
SystemControl83,35
ROR1,80
CASR,58
SystemControl60,13
RYK,198
ITK,361
LAIR1,273
CTSW,272
IFI44L,127
SystemControl28,18
IL32,1863
RAC1,377
HILPDA,115
PDGFRB,102
CD3E,535
CD276,74
BAX,523
TNXA/B,115
CD53,1762
DLL4,71
CSF2RA,740
APOC1,692
BID,167
HPGDS,53
IL10RB,189
CCR7,634
NR1H2,334
PTK2,131
SystemControl191,25
COL5A3,83
CD36,58
MIR4435-2HG,203
MS4A4A,38
SystemControl132,41
IFNA1/13,105
SystemControl123,31
SPP1,297
KRT14,79
TNF,150
WNT11,47
NDRG1,196
SystemControl30,58
ANKRD1,99
SystemControl27,29
CLEC10A,89
TUBB,673
SystemControl136,37
SystemControl55,17
SMAD4,292
PPIA,2641
TNFRSF18,262
NCR1,42
TLR2,103
COL8A1,48
SystemControl110,165
IL17RB,108
IL12A,56
CCL20,70
TP53,226
COL6A1,177
ITGAX,267
CAMP,78
EGFR,55
LINC01857,281
IL17RE,75
SystemControl157,29
SystemControl39,17
SystemControl53,18
SystemControl76,25
ITGA2,37
CCL26,64
EPHA3,108
IGKC,2095
ITM2A,199
CD40LG,181
KRT15,492
CHEK1,84
TNFSF9,139
ADGRE2,52
PTGS1,125
CD58,309
TAP2,374
P2RX5,449
MTOR,191
TGFB3,232
SystemControl25,31
RARA,313
MECOM,57
CDH1,98
CD80,174
CSF1,162
CD163,56
NOTCH2,99
SystemControl79,41
DHRS2,283
BMP7,41
SST,40
APOA1,75
KRT7,45
SystemControl75,20
IL33,102
NLRP2,59
NOTCH3,106
IL6,158
FZD7,96
COL1A2,67
SystemControl95,12
NLRP1,303
CCL21,1854
IGFBP6,186
LYN,209
SystemControl37,27
SystemControl107,33
LAG3,116
G6PD,94
CNTFR,62
SystemControl90,22
MMP19,91
SystemControl36,29
SystemControl102,35
RORA,290
EPHB6,172
CCL13,78
CLEC2D,1048
IL34,88
CD28,628
DPP4,91
SystemControl193,39
DUSP6,425
LGALS3,117
SH3BGRL3,1358
TNFAIP6,58
SystemControl16,14
CXCR4,1786
APOE,1029
PTGES,91
TAGLN,343
CXCR3,159
SystemControl170,24
NFKB1,282
FAS,238
FABP5,206
VEGFB,512
SCG5,79
MYL12A,1007
CARMN,142
SystemControl146,37
CTLA4,388
HLA-DQB1/2,884
WNT5A,58
MYH11,50
IL20,60
FGF9,70
NPR3,85
SystemControl8,46
DUSP1,1177
HTT,171
PLAC9,163
MYL7,55
TNFSF14,136
ITGB5,53
TYROBP,193
SystemControl18,187
VEGFC,94
SystemControl44,31
CD63,288
SystemControl187,26
SystemControl178,54
SystemControl183,22
MB,41
LEFTY1,185
SystemControl97,194
KRT10,94
PLAC8,801
KRT19,58
SystemControl85,40
BRCA1,79
FLT1,76
IL16,1063
SystemControl188,15
FGF18,80
IGFBP3,134
SystemControl142,43
SystemControl12,22
ADGRG1,73
CYTOR,682
MAPK13,143
EPHB3,118
CXCL1/2/3,195
PFN1,3857
BIRC5,71
TNFRSF10A,122
EZH2,165
IFNL2/3,79
KRT4,41
IFIT3,49
SystemControl109,26
FGF1,51
ZFP36,1046
EFNA1,154
SPRY4,78
CCL11,80
CALM3,463
GZMA,91
SystemControl164,18
ACVR2A,154
SystemControl140,27
TAP1,277
IL15,101
TLR8,47
SystemControl103,67
COL4A5,52
CXCL12,155
IL1RAP,82
SystemControl117,21
SystemControl73,34
TNFRSF4,340
GSN,367
HDAC11,101
BGN,78
SystemControl126,147
CCR5,139
HMGB2,263
ADIPOQ,67
KRT20,43
CXCR2,77
SystemControl17,18
THSD4,51
TTN,248
SystemControl40,51
IL12RB2,92
CCR2,89
LUM,55
MT2A,520
RXRA,109
KIT,60
BBLN,237
IL17RA,390
CCL2,105
SystemControl105,34
IL10RA,640
SystemControl61,21
MST1R,93
SystemControl150,26
CD19,622
SystemControl156,49
SystemControl20,23
GSTP1,430
IL17B,73
C1QB,122
IL2,71
SOSTDC1,65
PDCD1,189
SystemControl50,32
ICOS,301
TNFRSF19,26
THBS2,60
ICAM2,423
RARRES2,253
PDGFD,29
VTN,55
CACNA1C,66
KRAS,278
