SystemControl168,16
SystemControl58,17
SystemControl24,112
SystemControl167,17
SystemControl32,21
SystemControl194,21
SystemControl68,23
CXCR1,49
NPPC,41
B2M,4381
SystemControl15,35
CSF2RB,179
RELT,201
CD14,76
TXK,102
EFNA4,88
CDKN1A,162
DDIT3,50
ACACB,55
HSP90B1,173
CD83,304
IGHG2,436
Negative02,23
CD274,70
IGHA1,125
MXRA8,54
ITGA1,55
SystemControl4,34
CLOCK,32
FGFR3,34
SREBF1,142
CFD,46
IL1RL1,30
SPINK1,17
S100A2,46
ITGA8,47
SystemControl134,19
CXCL10,95
SFN,62
EPCAM,37
INS,20
NKG7,175
SystemControl64,31
MS4A6A,198
COL9A2,129
LGR5,39
COL27A1,48
KLRF1,32
SystemControl31,23
ENO1,429
SystemControl115,48
OAS2,254
TPM2,194
SystemControl197,27
ICA1,163
FKBP11,73
PSD3,138
ETS1,783
PSAP,435
OAS1,71
CCL8,73
ADGRA3,20
RAMP2,31
IL23A,44
CSF2,45
RGS5,65
CCR10,84
IFNGR2,150
MAML2,149
SystemControl181,25
FHIT,85
IFNAR1,155
IL1R2,41
FGFR2,25
MGP,106
COL4A2,105
DLL1,109
CD33,65
FCRLA,56
SystemControl88,12
MKI67,59
CDH5,51
SystemControl106,11
XKR4,57
LDLR,174
IL1B,98
BMPR1A,43
AKT1,201
CD52,496
PHLDA2,53
COL11A1,29
ANXA1,173
TFEB,55
EMP3,406
GATA3,122
ACKR4,35
HLA-DRA,987
VHL,323
MAF,336
TWIST2,90
SEC23A,110
ABL1,110
SPRY2,56
SystemControl155,24
RNF43,15
STAT1,541
SystemControl148,27
TNFRSF10B,119
EFNA5,35
ARHGDIB,809
SystemControl82,38
VEGFD,38
ERBB3,28
SystemControl33,19
IL18R1,53
C5AR2,59
FGF12,35
ETV4,34
NOTCH1,110
TBX21,75
CD3G,118
ANGPT1,56
SystemControl54,21
LYZ,1181
SystemControl84,30
FCER1G,62
AR,63
TGFBR2,325
SystemControl169,16
PDS5A,295
HDAC4,169
PTGES2,155
SMAD2,339
DNMT3A,177
TLR4,90
KRT16,55
ADGRA2,54
FZD3,30
HEY1,37
IGHD,110
CD74,3126
RPL21,3399
RACK1,1233
CSF3R,37
CXCL8,37
GNLY,53
KRT18,124
MSR1,31
CHI3L1,47
GZMK,116
CMKLR1,53
CALD1,154
SystemControl131,15
WNT7B,39
IL4R,214
SystemControl112,29
KRT17,43
PCNA,94
SystemControl96,12
COL5A1,54
SystemControl113,22
SystemControl26,28
CD55,138
SystemControl158,69
MMP14,56
SystemControl128,15
SOX4,117
MMP9,433
ICAM1,164
CELSR2,41
GZMH,47
CD86,47
ATG10,98
IGFBP5,50
IFNG,55
NTRK2,18
CIITA,419
NLRC5,417
SystemControl161,28
SystemControl34,35
KRT80,21
IL36G,35
TNFSF15,36
S100A10,153
AATK,38
HLA-DRB,1321
COTL1,1325
CEACAM6,24
TGFBR1,106
SystemControl190,7
CLEC4A,94
CD4,147
PGR,38
NELL2,297
SystemControl162,25
SystemControl135,12
ITGB1,150
WNT7A,28
BMP4,25
CXCL14,281
SystemControl114,35
EIF5A/L1,362
IFI27,48
IGFBP7,266
POU5F1,151
SystemControl47,135
RXRB,148
SystemControl99,31
BMP1,61
LGALS9,252
SystemControl9,31
RARG,93
MYC,98
CCL19,706
LMNA,57
IGHM,536
IGF2,31
FFAR4,25
CD44,473
IGHG1,509
ITGB2,510
TNFSF13B,229
NFKBIA,453
CST7,155
LDHA,244
COL12A1,36
SystemControl159,28
VIM,2200
BMP5,40
CCRL2,28
CD8A,48
XBP1,286
NEAT1,2773
DDR1,113
IAPP,43
IFNGR1,159
LINC01781,53
PTPRC,294
RB1,114
S100B,104
AREG,41
TM4SF1,66
CD300A,181
IFIT1,32
STAT3,114
COL3A1,71
SystemControl80,13
VCAN,27
KRT23,57
CIDEA,27
CELSR1,108
ARID5B,154
STAT6,178
Negative09,49
KLRK1,117
SystemControl165,12
FGF13,49
FFAR3,72
AHR,103
PTGDS,835
FGG,38
EPOR,88
PNOC,101
COL4A1,46
NANOG,53
YES1,112
CD70,57
HSP90AA1,501
ADGRE5,154
SystemControl149,5
IL11,64
CLEC12A,29
FYN,332
FAM30A,146
OLFM4,65
TEK,35
VSIR,304
S100A9,40
OSM,101
LAMP3,318
TNFRSF12A,76
ANXA2,149
TNFSF10,397
LGALS3BP,86
UBA52,1278
NRXN3,40
KRT13,17
H4C3,570
MPO,29
TWIST1,40
CXCL17,30
BMP2,45
IL6R,204
UPK3A,36
IL3RA,98
ENTPD1,86
DUSP5,169
ENG,126
CX3CL1,42
CD27,292
CDH19,24
IL20RA,29
SystemControl111,11
PTTG1,118
ITGB4,57
BST2,283
CTNNB1,346
ADGRF3,43
KRT6A/B/C,26
IFITM1,490
CD164,197
MALAT1,33938
SystemControl67,19
CD38,106
ITGA5,133
CD9,32
TCL1A,262
DDX58,159
HMGN2,1298
CX3CR1,94
ATG12,110
RPS4Y1,42
RAMP1,48
OSMR,50
NUSAP1,65
ATR,151
RYR2,44
EFNB1,41
LINC02446,64
SYK,168
MAP1LC3B/2,95
PRSS2,62
RAG1,29
IRF3,351
EGF,32
SystemControl5,10
ADGRF1,78
NRG1,54
ANXA4,96
MHC I,6541
BCL2,420
SystemControl71,28
SystemControl63,72
MS4A1,418
LEP,52
TNFRSF17,61
TLR3,31
SystemControl177,115
DDR2,43
NOD2,51
SLC40A1,398
OAS3,106
RSPO3,28
CD37,616
MIF,205
HDAC1,217
TYK2,290
ACKR3,53
AXL,42
VCAM1,110
SystemControl94,38
FOXP3,51
PRF1,81
SystemControl100,12
ITGB8,62
CLEC1A,76
C11orf96,95
CEACAM1,27
CLEC7A,134
WNT9A,25
SystemControl154,18
ADGRG5,69
PDGFB,65
AHI1,93
H2AZ1,218
TNNT2,33
SystemControl145,96
ADIRF,103
SystemControl180,19
XCL1/2,84
SystemControl87,21
CD8B,66
GZMB,57
CYSTM1,93
SystemControl2,28
FZD5,58
ADGRL1,95
SIGIRR,323
SystemControl62,187
IL13RA1,141
SystemControl7,12
IGF1R,63
ESR1,59
CDH11,24
HDAC5,64
NGFR,50
SystemControl22,9
NPR2,50
CD69,348
SystemControl186,25
IRF4,239
SOD1,176
SystemControl43,76
HBA1/2,200
COL1A1,187
SystemControl124,6
GCG,46
CXCL9,248
SRGN,514
SystemControl1,36
WNT10B,44
NOSIP,282
IL17D,39
VWF,86
TIGIT,176
GADD45B,168
EPHA7,27
LIF,59
ADGRG6,88
TNNC1,80
SystemControl189,29
TLR5,55
MYL9,190
SystemControl86,11
COL17A1,35
FLT3LG,216
ATF3,48
SLPI,34
HAVCR2,56
SystemControl175,13
GPR183,158
NPR1,80
SystemControl70,27
CD209,88
TNFRSF21,70
LY75,241
ADGRL4,49
PRTN3,35
CLEC4D,48
S100A4,188
TIE1,48
CCND1,60
SystemControl93,23
SystemControl101,49
TSHZ2,115
HSP90AB1,508
CSF1R,123
TGFB2,23
DUSP4,60
INSR,50
SystemControl66,8
SystemControl91,56
MEG3,27
ITGAL,386
CLDN4,49
KRT86,35
Negative01,30
SystemControl122,25
SystemControl65,12
ANGPTL1,57
SystemControl141,27
IL12RB1,133
CPA3,33
FOXF1,45
JAK1,362
RPL22,2314
Negative06,35
PDGFRA,37
ADGRL2,49
RAMP3,131
SystemControl48,19
PTGS2,26
JUN,315
CCL5,481
SystemControl56,23
S100A6,376
IL15RA,59
SystemControl160,16
KLK3,45
BAG3,64
KRT5,38
ACVRL1,71
COL16A1,25
C1QA,167
RGS2,218
CD3D,292
MFAP5,76
FZD6,32
EPHA4,26
KITLG,39
ACVR1,58
SOX2,26
CUZD1,26
AZGP1,60
ITGA9,36
DUSP2,154
SystemControl78,17
BMPR2,81
TGFB1,212
SystemControl179,26
SERPINA3,25
SystemControl116,46
TPSAB1/B2,31
CD59,99
GLUD1,125
SystemControl153,26
KLRB1,71
ESAM,59
PF4/V1,31
SystemControl57,12
LY6D,33
CD47,442
CXCL16,86
SystemControl83,20
ROR1,53
CASR,29
SystemControl60,10
RYK,93
ITK,187
LAIR1,158
CTSW,196
IFI44L,46
SystemControl28,18
IL32,1223
RAC1,229
HILPDA,57
PDGFRB,104
CD3E,413
CD276,48
BAX,313
TNXA/B,79
CD53,882
DLL4,55
CSF2RA,257
APOC1,408
BID,96
HPGDS,35
