SystemControl168,28
SystemControl58,16
SystemControl24,51
SystemControl167,13
SystemControl32,17
SystemControl194,11
SystemControl68,21
CXCR1,33
NPPC,35
B2M,1986
SystemControl15,38
CSF2RB,88
RELT,171
CD14,71
TXK,78
EFNA4,75
CDKN1A,91
DDIT3,48
ACACB,37
HSP90B1,103
CD83,268
IGHG2,283
Negative02,29
CD274,55
IGHA1,284
MXRA8,42
ITGA1,43
SystemControl4,16
CLOCK,36
FGFR3,33
SREBF1,101
CFD,31
IL1RL1,25
SPINK1,17
S100A2,35
ITGA8,39
SystemControl134,16
CXCL10,55
SFN,34
EPCAM,16
INS,25
NKG7,73
SystemControl64,32
MS4A6A,90
COL9A2,103
LGR5,22
COL27A1,42
KLRF1,27
SystemControl31,21
ENO1,157
SystemControl115,40
OAS2,179
TPM2,116
SystemControl197,13
ICA1,100
FKBP11,78
PSD3,98
ETS1,463
PSAP,244
OAS1,36
CCL8,39
ADGRA3,22
RAMP2,23
IL23A,49
CSF2,33
RGS5,50
CCR10,77
IFNGR2,88
MAML2,77
SystemControl181,29
FHIT,81
IFNAR1,103
IL1R2,18
FGFR2,23
MGP,68
COL4A2,92
DLL1,97
CD33,43
FCRLA,60
SystemControl88,12
MKI67,27
CDH5,61
SystemControl106,10
XKR4,31
LDLR,104
IL1B,47
BMPR1A,43
AKT1,125
CD52,250
PHLDA2,75
COL11A1,27
ANXA1,100
TFEB,54
EMP3,242
GATA3,74
ACKR4,27
HLA-DRA,376
VHL,229
MAF,189
TWIST2,47
SEC23A,72
ABL1,86
SPRY2,35
SystemControl155,19
RNF43,17
STAT1,305
SystemControl148,26
TNFRSF10B,77
EFNA5,37
ARHGDIB,433
SystemControl82,21
VEGFD,33
ERBB3,19
SystemControl33,14
IL18R1,47
C5AR2,43
FGF12,23
ETV4,28
NOTCH1,69
TBX21,41
CD3G,55
ANGPT1,54
SystemControl54,26
LYZ,312
SystemControl84,29
FCER1G,39
AR,61
TGFBR2,186
SystemControl169,16
PDS5A,227
HDAC4,103
PTGES2,104
SMAD2,250
DNMT3A,86
TLR4,37
KRT16,47
ADGRA2,42
FZD3,24
HEY1,48
IGHD,125
CD74,1410
RPL21,1576
RACK1,505
CSF3R,41
CXCL8,28
GNLY,23
KRT18,78
MSR1,27
CHI3L1,38
GZMK,66
CMKLR1,28
CALD1,125
SystemControl131,8
WNT7B,31
IL4R,114
SystemControl112,33
KRT17,38
PCNA,56
SystemControl96,12
COL5A1,45
SystemControl113,21
SystemControl26,22
CD55,109
SystemControl158,57
MMP14,47
SystemControl128,21
SOX4,56
MMP9,229
ICAM1,116
CELSR2,35
GZMH,39
CD86,38
ATG10,57
IGFBP5,40
IFNG,50
NTRK2,9
CIITA,338
NLRC5,247
SystemControl161,24
SystemControl34,19
KRT80,11
IL36G,44
TNFSF15,26
S100A10,101
AATK,16
HLA-DRB,731
COTL1,509
CEACAM6,25
TGFBR1,90
SystemControl190,12
CLEC4A,87
CD4,87
PGR,33
NELL2,196
SystemControl162,26
SystemControl135,15
ITGB1,111
WNT7A,19
BMP4,29
CXCL14,199
SystemControl114,14
EIF5A/L1,185
IFI27,38
IGFBP7,131
POU5F1,96
SystemControl47,198
RXRB,179
SystemControl99,32
BMP1,46
LGALS9,141
SystemControl9,33
RARG,48
MYC,126
CCL19,296
LMNA,55
IGHM,446
IGF2,25
FFAR4,37
CD44,273
IGHG1,423
ITGB2,227
TNFSF13B,131
NFKBIA,238
CST7,90
LDHA,122
COL12A1,20
SystemControl159,17
VIM,1130
BMP5,35
CCRL2,22
CD8A,46
XBP1,93
NEAT1,1860
DDR1,118
IAPP,21
IFNGR1,90
LINC01781,77
PTPRC,205
RB1,104
S100B,39
AREG,37
TM4SF1,31
CD300A,115
IFIT1,24
STAT3,63
COL3A1,48
SystemControl80,9
VCAN,15
KRT23,23
CIDEA,26
CELSR1,80
ARID5B,133
STAT6,113
Negative09,40
KLRK1,92
SystemControl165,11
FGF13,29
FFAR3,55
AHR,66
PTGDS,440
FGG,28
EPOR,71
